order_id,item,quantity,rate,order_data,delivery_address,payment_method
3852,Tote Bag,521,1456.85,2024-01-18,10 Palm Place - Athens - Greece,Paypal
6488,Hot Sauce,518,121649.4,2025-03-23,66 Delta Mews - Chittagong - Bangladesh,Paypal
7928,Vitamin C Tablets,235,49337.93,2024-05-02,34 Bollywood Court - Chennai - India,Apple Pay
10925,USB-C Hub,515,47370.1,2024-04-10,56 Pine Road - Auckland - New Zealand,Cash On Delivery
1250,Air Fryer,58,54512.21,2023-10-04,79 Horizon Square - Lagos - Nigeria,credit/debit cards
3383,Lip Balm,187,91844.35,2024-06-17,13 Tundra Boulevard - Bergen - Norway,Apple Pay
3624,Non-Stick Pan,177,50416.84,2023-12-26,14 Laurel Lane - Copenhagen - Denmark,Paypal
3554,Desk Planner,391,50123.93,2026-01-17,90 Forest Place - Ghent - Belgium,Apple Pay
5637,Protein Bar,342,8548.92,2025-03-24,46 Sunset Way - Nairobi - Kenya,credit/debit cards
9729,Jogger Pants,270,55858.61,2025-12-05,23 Maple Drive - Sydney - Australia,Buy now pay later
1309,Trail Mix,152,20070.84,2024-02-15,57 Glacier Mews - Geneva - Switzerland,Cash On Delivery
9159,Hot Sauce,288,114657.7,2026-01-21,23 Maple Drive - Sydney - Australia,NFC
7177,Sparkling Water,159,44856.83,2023-12-11,47 Holly Drive - Helsinki - Finland,Cash On Delivery
7152,Gaming Mouse,283,128760.2,2024-01-13,66 Fir Avenue - Stockholm - Sweden,Apple Pay
7783,Air Fryer,198,91743.24,2024-01-01,89 Cedar Court - Dublin - Ireland,NFC
2154,Cable Organizer,495,101337.55,2024-12-02,85 Riverside Drive - Chicago - USA,NFC
8468,Cable Organizer,418,127003.23,2024-12-28,56 Montmartre Road - Marseille - France,Apple Pay
3481,Webcam HD,108,32053.93,2023-04-07,54 Orchid Road - Kuala Lumpur - Malaysia,Cash On Delivery
6166,Dumbbells,523,76038.79,2024-10-30,91 Juniper Way - Lisbon - Portugal,Buy now pay later
7769,Laptop Stand,371,5502.91,2026-01-24,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
7040,Air Fryer,203,13544.6,2024-05-05,76 Carnival Close - Brasilia - Brazil,Google Pay
4231,First Aid Kit,301,49153.54,2025-04-07,21 Lotus Avenue - Singapore,Cash On Delivery
4961,Honey Jar,119,91471.83,2025-01-20,56 Pine Road - Auckland - New Zealand,Paypal
5765,Melatonin,39,111456.77,2026-02-24,47 Safari Road - Mombasa - Kenya,NFC
1412,Portable Charger,241,34394.05,2025-02-01,68 Desert Road - Seville - Spain,NFC
8261,Index Cards,437,100389.91,2024-07-18,98 Sauna Court - Turku - Finland,NFC
1999,File Folders,204,30092.35,2023-02-07,11 Volcano Avenue - Naples - Italy,Buy now pay later
5586,Running Shoes,222,858.68,2025-08-06,76 Carnival Close - Brasilia - Brazil,Google Pay
7550,Granola,550,7336.38,2024-02-17,33 Spruce Street - Amsterdam - Netherlands,credit/debit cards
1803,Mixing Bowl Set,549,78485.83,2025-12-23,66 Fir Avenue - Stockholm - Sweden,Paypal
10956,First Aid Kit,265,66642.75,2023-10-31,11 Volcano Avenue - Naples - Italy,credit/debit cards
4772,Screen Protector,37,36272.23,2024-06-09,14 Pyramid Drive - Alexandria - Egypt,Paypal
1158,Correction Tape,382,924.62,2025-09-04,24 Breeze Mews - Accra - Ghana,credit/debit cards
7586,Running Shoes,401,76135.16,2023-07-16,50 Hillside Road - Melbourne - Australia,Cash On Delivery
6576,Multivitamin,509,109569.75,2023-12-06,79 Horizon Square - Lagos - Nigeria,Google Pay
7403,Spiral Notebook,527,9229.41,2025-07-23,56 Pine Road - Auckland - New Zealand,Paypal
8510,Bluetooth Speaker,354,98701.71,2024-01-23,56 Montmartre Road - Marseille - France,credit/debit cards
5756,Denim Jacket,72,85047.46,2026-01-30,67 Hutong Lane - Chengdu - China,NFC
9268,Toaster Oven,149,64259.32,2024-10-03,54 Windmill Mews - Utrecht - Netherlands,Paypal
4701,Mechanical Keyboard,402,6523.05,2025-08-30,15 Mountain Square - Bangalore - India,NFC
6452,Mechanical Keyboard,343,123764.23,2024-10-14,66 Fir Avenue - Stockholm - Sweden,Apple Pay
2585,Fish Oil Capsules,250,64002.96,2023-03-16,85 Riverside Drive - Chicago - USA,Paypal
7199,First Aid Kit,231,53576.73,2025-08-14,77 Spice Lane - Ankara - Turkey,Buy now pay later
3616,Shaving Kit,398,115446.18,2024-05-20,99 Beech Road - Oslo - Norway,credit/debit cards
7967,Granola,242,113316.68,2024-04-13,33 Spruce Street - Amsterdam - Netherlands,NFC
9011,Correction Tape,97,97467.52,2025-05-20,98 Sauna Court - Turku - Finland,Paypal
9590,Noise-Cancelling Headphones,544,111144.17,2023-12-12,23 Maple Drive - Sydney - Australia,NFC
10291,Wallet,203,16701.88,2024-05-30,79 Arctic Way - Tampere - Finland,Paypal
2223,USB-C Hub,164,101975.71,2024-12-23,88 Hazel Hill - Cape Town - South Africa,Paypal
2380,Frisbee,51,43989.21,2024-12-06,78 Oak Lane - Toronto - Canada,NFC
10262,Salad Spinner,268,116252.5,2025-05-10,90 Forest Place - Ghent - Belgium,Cash On Delivery
4808,Leather Boots,548,49641.74,2023-04-27,14 Laurel Lane - Copenhagen - Denmark,Cash On Delivery
1260,Polo Shirt,100,7321.77,2026-03-11,33 Pearl Square - Cebu - Philippines,Cash On Delivery
3870,Fanny Pack,146,55555.68,2024-12-23,69 Bayside Way - Brisbane - Australia,Buy now pay later
9362,Instant Coffee,110,101421.34,2025-01-04,48 Riverside Mews - Shanghai - China,Google Pay
4550,Beard Oil,64,67149.7,2025-11-04,66 Fir Avenue - Stockholm - Sweden,Buy now pay later
1767,Hiking Boots,341,102339.85,2024-08-10,54 Windmill Mews - Utrecht - Netherlands,Buy now pay later
8221,Granola,175,4772.58,2023-02-26,46 Sunset Way - Nairobi - Kenya,Apple Pay
2946,Rubik's Cube,421,23779.48,2023-06-25,47 Safari Road - Mombasa - Kenya,Cash On Delivery
4528,Spice Rack,231,75545.43,2026-01-18,47 Holly Drive - Helsinki - Finland,NFC
1038,Facial Cleanser,358,51662.09,2026-03-04,66 Fir Avenue - Stockholm - Sweden,Apple Pay
7020,Probiotic Capsules,62,91160.24,2023-04-29,44 Olive Court - Thessaloniki - Greece,Apple Pay
5453,Cutting Board,192,128986.16,2025-03-22,80 Ivy Court - Vienna - Austria,NFC
9671,Noise-Cancelling Headphones,238,88439.11,2025-02-22,26 Beachfront Drive - Cancun - Mexico,Google Pay
4343,Canvas Sneakers,46,55955.22,2023-08-01,79 Arctic Way - Tampere - Finland,Apple Pay
3046,Spiral Notebook,241,72699.71,2025-07-18,22 Sycamore Square - Mexico City - Mexico,Apple Pay
2660,Digital Thermometer,268,122324.9,2024-07-05,32 Blossom Court - Manila - Philippines,Buy now pay later
3001,Umbrella,232,90197.57,2023-10-15,47 Holly Drive - Helsinki - Finland,Apple Pay
5511,Desk Planner,287,107637.17,2024-10-29,12 Baker Street - London - UK,Buy now pay later
1871,Non-Stick Pan,446,40437.31,2025-11-30,21 Zulu Square - Durban - South Africa,Paypal
5024,Dumbbells,431,99752.82,2023-09-29,78 Oak Lane - Toronto - Canada,Cash On Delivery
9547,Portable Charger,21,18724.99,2025-01-04,12 Terrace Square - Christchurch - New Zealand,Cash On Delivery
8677,Salad Spinner,361,100483.47,2025-05-15,85 Riverside Drive - Chicago - USA,Paypal
7373,Desk Planner,504,118136.42,2025-01-12,43 Mango Hill - Istanbul - Turkey,Cash On Delivery
9932,Granola,486,120637.87,2025-02-10,81 Lakeside Place - Busan - South Korea,credit/debit cards
8802,Vitamin C Tablets,189,15665.29,2025-05-08,10 Hanok Way - Incheon - South Korea,Google Pay
7526,Skipping Rope,438,111214.1,2023-10-19,68 Desert Road - Seville - Spain,Google Pay
9631,USB-C Hub,448,14774.01,2023-05-20,67 Walnut Street - Paris - France,Buy now pay later
2244,Frisbee,212,64131.02,2026-03-08,47 Safari Road - Mombasa - Kenya,Buy now pay later
9183,Hooded Sweatshirt,485,91474.47,2024-01-26,47 Safari Road - Mombasa - Kenya,Buy now pay later
3954,Highlighter Set,356,64914.94,2026-01-19,87 Viking Place - Malmo - Sweden,Cash On Delivery
8331,Multivitamin,421,45579.99,2023-11-28,80 Ivy Court - Vienna - Austria,NFC
10134,Honey Jar,419,91648.56,2023-11-24,45 Cobblestone Mews - Cork - Ireland,Buy now pay later
5960,Index Cards,437,88575.32,2023-02-20,46 Sunset Way - Nairobi - Kenya,Paypal
1887,Air Fryer,532,78128.71,2024-06-14,13 Sunrise Close - Cairo - Egypt,Buy now pay later
4702,Electric Toothbrush,478,70833.0,2026-01-15,90 Forest Place - Ghent - Belgium,NFC
5068,Crossbody Bag,242,94584.68,2025-11-18,26 Beachfront Drive - Cancun - Mexico,Paypal
10368,Sunscreen SPF50,318,54036.21,2024-01-09,58 Alder Close - Brussels - Belgium,Apple Pay
10425,Mixing Bowl Set,365,9259.33,2024-05-05,25 Rowan Boulevard - Zurich - Switzerland,Apple Pay
6685,Mixing Bowl Set,478,72042.06,2025-03-04,68 Desert Road - Seville - Spain,Apple Pay
10507,Ballpoint Pens,226,96957.77,2026-01-26,87 Viking Place - Malmo - Sweden,credit/debit cards
5363,Portable Charger,183,40121.38,2024-12-18,58 Alder Close - Brussels - Belgium,Paypal
5112,Digital Thermometer,413,18901.78,2023-09-10,59 Rainforest Avenue - Rio de Janeiro - Brazil,Google Pay
9365,Smart Plug,531,122192.91,2024-03-08,54 Orchid Road - Kuala Lumpur - Malaysia,Apple Pay
7674,Heating Pad,508,115750.83,2025-05-06,36 Cypress Square - Madrid - Spain,credit/debit cards
6224,Portable Charger,94,82889.67,2023-02-19,58 Atlas Lane - Marrakech - Morocco,Google Pay
5567,Sunscreen SPF50,512,105417.23,2024-12-13,33 Pearl Square - Cebu - Philippines,Cash On Delivery
8056,Yoga Mat,441,129823.53,2025-06-27,39 Vineyard Close - Lyon - France,Apple Pay
8535,Beard Oil,99,76302.42,2024-02-25,72 Meadow Way - Osaka - Japan,Cash On Delivery
5906,Dumbbells,17,32756.78,2024-10-04,50 Hillside Road - Melbourne - Australia,Apple Pay
1315,Trail Mix,124,85619.37,2025-04-28,98 Sauna Court - Turku - Finland,Paypal
2018,Mechanical Keyboard,517,122561.62,2024-12-08,21 Zulu Square - Durban - South Africa,Paypal
2441,Heating Pad,423,92496.1,2023-02-19,67 Walnut Street - Paris - France,Cash On Delivery
5621,Fanny Pack,325,3562.52,2024-11-27,36 Ridgeway Close - Calgary - Canada,Paypal
7142,Building Blocks,356,122901.72,2023-10-15,65 Petal Lane - Dhaka - Bangladesh,Apple Pay
9038,Leather Boots,238,101005.84,2025-05-24,68 Desert Road - Seville - Spain,Google Pay
3325,LED Desk Lamp,504,53874.65,2023-11-20,21 Zulu Square - Durban - South Africa,Paypal
8866,Food Processor,98,132326.68,2026-02-22,17 Lakeview Avenue - Vancouver - Canada,Cash On Delivery
7661,Non-Stick Pan,184,96719.84,2023-06-07,61 Moorland Boulevard - Manchester - UK,credit/debit cards
1516,Building Blocks,122,110619.21,2025-11-13,57 Glacier Mews - Geneva - Switzerland,credit/debit cards
4512,Trail Mix,473,126389.09,2023-03-03,54 Orchid Road - Kuala Lumpur - Malaysia,Apple Pay
4026,Resistance Bands,306,5349.22,2025-03-19,10 Palm Place - Athens - Greece,Cash On Delivery
9867,Chess Set,384,103784.68,2024-03-04,79 Arctic Way - Tampere - Finland,Cash On Delivery
10212,LED Desk Lamp,512,51800.42,2023-09-05,80 Ivy Court - Vienna - Austria,Google Pay
9193,Luggage Tag,119,116464.18,2023-10-01,11 Volcano Avenue - Naples - Italy,Cash On Delivery
6280,External SSD,536,117779.73,2023-03-08,36 Cypress Square - Madrid - Spain,Google Pay
5928,Backpack,82,111044.84,2023-06-25,11 Chestnut Close - Mumbai - India,credit/debit cards
4115,Cutting Board,422,104425.08,2024-04-18,44 Willow Walk - Beijing - China,Buy now pay later
8729,Spice Rack,394,106445.42,2023-07-23,69 Redwood Mews - Rome - Italy,Cash On Delivery
1862,Cargo Shorts,461,39772.1,2026-02-11,44 Willow Walk - Beijing - China,Google Pay
3711,Mixing Bowl Set,99,54503.86,2025-08-31,54 Orchid Road - Kuala Lumpur - Malaysia,Google Pay
2352,Oat Milk,534,15459.64,2024-07-20,17 Lakeview Avenue - Vancouver - Canada,NFC
5943,Frisbee,444,111309.14,2023-05-12,36 Cypress Square - Madrid - Spain,Cash On Delivery
3997,Knife Set,73,86583.1,2026-03-04,26 Beachfront Drive - Cancun - Mexico,Buy now pay later
2975,Air Fryer,315,82123.78,2025-05-07,79 Horizon Square - Lagos - Nigeria,Apple Pay
4764,Sunscreen SPF50,456,33010.81,2023-08-22,67 Walnut Street - Paris - France,Cash On Delivery
9609,Fanny Pack,272,82434.47,2023-03-26,65 Petal Lane - Dhaka - Bangladesh,NFC
6580,Rain Boots,220,60936.84,2025-01-05,45 Elm Avenue - New York - USA,Google Pay
9231,Baseball Cap,163,133368.43,2023-03-10,66 Delta Mews - Chittagong - Bangladesh,Paypal
10139,Multivitamin,293,115659.55,2024-12-30,83 Seaside Court - Wellington - New Zealand,Buy now pay later
10022,Instant Coffee,547,70505.38,2024-06-15,79 Arctic Way - Tampere - Finland,Apple Pay
4510,Lip Balm,343,108343.92,2025-11-02,88 Hazel Hill - Cape Town - South Africa,Buy now pay later
9775,Non-Stick Pan,405,22083.72,2024-04-06,50 Hillside Road - Melbourne - Australia,Buy now pay later
10094,Non-Stick Pan,436,13630.57,2024-06-21,36 Ridgeway Close - Calgary - Canada,Google Pay
10596,Luggage Tag,435,84526.14,2024-10-12,47 Holly Drive - Helsinki - Finland,NFC
4510,Foam Roller,231,97403.88,2026-02-28,65 Lighthouse Road - Odense - Denmark,Cash On Delivery
3283,Smart Plug,430,7154.66,2025-04-11,17 Lakeview Avenue - Vancouver - Canada,Paypal
6843,Tote Bag,191,26967.49,2025-03-04,55 Magnolia Mews - São Paulo - Brazil,Cash On Delivery
10319,Leather Boots,330,72017.07,2024-01-14,99 Beech Road - Oslo - Norway,Google Pay
10007,Heating Pad,177,8462.08,2024-08-01,61 Moorland Boulevard - Manchester - UK,NFC
6712,Yoga Mat,523,56851.37,2023-09-03,54 Windmill Mews - Utrecht - Netherlands,Cash On Delivery
2492,Rice Cooker,409,64624.35,2024-04-18,94 Harborview Street - Hamburg - Germany,Apple Pay
5225,Webcam HD,330,123528.25,2025-08-27,99 Beech Road - Oslo - Norway,Apple Pay
8141,Slip-On Loafers,258,42333.85,2023-05-17,24 Breeze Mews - Accra - Ghana,credit/debit cards
6604,Multivitamin,295,22641.43,2023-08-01,23 Promenade Drive - Munich - Germany,Google Pay
4455,Shaving Kit,436,1053.27,2024-11-27,65 Lighthouse Road - Odense - Denmark,NFC
4426,Granola,162,16337.48,2025-07-30,24 Alpine Square - Salzburg - Austria,Buy now pay later
1597,Zinc Supplements,463,100629.53,2026-02-19,23 Promenade Drive - Munich - Germany,Buy now pay later
3885,Smart Watch,166,59646.88,2024-11-29,36 Ridgeway Close - Calgary - Canada,Buy now pay later
7694,Cutting Board,90,26667.65,2025-02-17,50 Hillside Road - Melbourne - Australia,credit/debit cards
3413,Green Tea,413,125030.94,2023-12-22,89 Sakura Avenue - Kyoto - Japan,Cash On Delivery
10934,Knee Sleeves,397,105541.96,2024-05-09,67 Walnut Street - Paris - France,credit/debit cards
1824,Sunscreen SPF50,195,15367.19,2024-01-20,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
6888,Beard Oil,365,36075.6,2023-05-28,13 Tundra Boulevard - Bergen - Norway,credit/debit cards
5966,Crossbody Bag,408,113834.18,2024-03-24,46 Harbor Close - Aarhus - Denmark,NFC
9333,Melatonin,441,92801.98,2023-09-30,76 Carnival Close - Brasilia - Brazil,Apple Pay
9878,Honey Jar,530,126707.73,2024-12-03,10 Palm Place - Athens - Greece,Paypal
6435,Whiteboard Markers,477,10261.47,2025-06-09,47 Holly Drive - Helsinki - Finland,NFC
7302,Eye Cream,252,103917.48,2026-02-24,11 Volcano Avenue - Naples - Italy,Buy now pay later
7990,Toaster Oven,138,10283.17,2025-11-01,99 Silk Place - Lahore - Pakistan,Cash On Delivery
6210,Screen Protector,66,45144.95,2024-01-24,12 Baker Street - London - UK,Apple Pay
2849,Wallet,325,100603.11,2026-01-08,15 Mountain Square - Bangalore - India,Cash On Delivery
5286,Wireless Earbuds,375,95290.63,2026-01-12,79 Horizon Square - Lagos - Nigeria,Apple Pay
3415,Laptop Bag,388,331.19,2024-08-25,69 Bayside Way - Brisbane - Australia,Apple Pay
5644,Knee Sleeves,19,27098.7,2023-09-16,78 Cathedral Place - Birmingham - UK,Buy now pay later
7152,Rubik's Cube,394,104341.1,2025-07-06,55 Magnolia Mews - São Paulo - Brazil,Paypal
3092,Multivitamin,440,16945.55,2023-06-02,13 Tundra Boulevard - Bergen - Norway,Cash On Delivery
3494,Facial Cleanser,405,43767.49,2024-03-13,33 Pearl Square - Cebu - Philippines,Google Pay
9230,Beard Oil,298,24680.36,2024-09-26,69 Redwood Mews - Rome - Italy,Paypal
4777,Pull-Up Bar,22,14977.36,2025-10-13,76 Carnival Close - Brasilia - Brazil,NFC
2984,Salad Spinner,279,112117.45,2026-02-20,34 Bollywood Court - Chennai - India,NFC
8132,Laptop Stand,363,8264.52,2025-08-22,99 Beech Road - Oslo - Norway,credit/debit cards
8166,Noise-Cancelling Headphones,322,71853.91,2024-08-03,45 Elm Avenue - New York - USA,Buy now pay later
9262,Sunglasses,325,92833.97,2023-04-30,13 Tundra Boulevard - Bergen - Norway,Buy now pay later
8600,Sparkling Water,293,7761.98,2025-08-01,89 Sakura Avenue - Kyoto - Japan,credit/debit cards
10920,Webcam HD,313,84897.99,2025-10-05,77 Spice Lane - Ankara - Turkey,Paypal
6749,Dish Rack,189,44797.15,2024-07-20,47 Safari Road - Mombasa - Kenya,Paypal
3868,Spiral Notebook,341,111704.8,2024-10-22,33 Pearl Square - Cebu - Philippines,Buy now pay later
9630,Crossbody Bag,166,106897.76,2025-09-28,88 Hazel Hill - Cape Town - South Africa,Cash On Delivery
3648,Umbrella,280,106394.81,2023-06-24,34 Birch Boulevard - Berlin - Germany,credit/debit cards
3910,Laptop Bag,239,53450.35,2025-08-16,34 Birch Boulevard - Berlin - Germany,Buy now pay later
9285,Laptop Stand,401,110231.7,2024-09-04,65 Lighthouse Road - Odense - Denmark,Cash On Delivery
9817,Jogger Pants,499,84436.55,2025-03-23,54 Windmill Mews - Utrecht - Netherlands,Google Pay
4393,Protein Shaker,357,50773.94,2023-08-30,12 Terrace Square - Christchurch - New Zealand,Apple Pay
8294,LED Desk Lamp,87,10853.62,2024-12-31,34 Birch Boulevard - Berlin - Germany,Paypal
10224,Rice Cooker,375,8998.21,2023-11-28,89 Sakura Avenue - Kyoto - Japan,Google Pay
8988,Electric Kettle,190,33723.93,2024-09-10,32 Aurora Drive - Stavanger - Norway,NFC
1049,First Aid Kit,40,40178.27,2024-09-18,25 Kente Court - Kumasi - Ghana,Cash On Delivery
7646,Non-Stick Pan,118,124294.27,2026-01-29,17 Lakeview Avenue - Vancouver - Canada,Google Pay
2699,Hand Sanitizer,555,133993.9,2025-03-04,11 Chestnut Close - Mumbai - India,Google Pay
9464,Crossbody Bag,245,19293.29,2024-10-26,98 Garden Boulevard - Karachi - Pakistan,Google Pay
1670,Laptop Bag,123,126335.74,2024-04-30,80 Ivy Court - Vienna - Austria,Cash On Delivery
10931,Skipping Rope,86,94691.86,2024-02-15,68 Desert Road - Seville - Spain,Google Pay
2773,Instant Coffee,366,66838.41,2025-02-12,89 Sakura Avenue - Kyoto - Japan,Buy now pay later
5202,Hooded Sweatshirt,426,127932.26,2025-11-04,15 Mountain Square - Bangalore - India,Paypal
3341,Yoga Mat,205,95650.06,2024-11-12,56 Pine Road - Auckland - New Zealand,Cash On Delivery
9139,Hair Dryer,70,79570.31,2025-02-21,24 Breeze Mews - Accra - Ghana,NFC
4935,First Aid Kit,206,28114.59,2024-02-04,91 Lakeshore Boulevard - Houston - USA,Buy now pay later
8446,Portable Charger,374,32791.92,2024-10-27,35 Coastal Drive - Porto - Portugal,NFC
1672,Fitness Tracker,75,122147.44,2024-11-11,56 Pine Road - Auckland - New Zealand,Cash On Delivery
5529,Denim Jacket,159,28852.96,2025-03-18,98 Garden Boulevard - Karachi - Pakistan,Cash On Delivery
10111,Ankle Boots,15,4375.04,2024-01-22,98 Garden Boulevard - Karachi - Pakistan,credit/debit cards
10270,Playing Cards,269,35709.87,2024-02-28,23 Maple Drive - Sydney - Australia,Apple Pay
3087,Ankle Boots,106,64420.2,2024-03-11,98 Garden Boulevard - Karachi - Pakistan,Buy now pay later
4944,Board Game,122,51213.47,2024-05-21,69 Bayside Way - Brisbane - Australia,Google Pay
5091,Digital Thermometer,75,125402.71,2023-12-25,22 Sycamore Square - Mexico City - Mexico,Buy now pay later
6655,Building Blocks,409,56117.46,2023-09-05,48 Riverside Mews - Shanghai - China,Cash On Delivery
6373,Slip-On Loafers,279,119140.29,2024-08-21,11 Volcano Avenue - Naples - Italy,NFC
2059,Canvas Sneakers,527,79705.39,2025-10-03,77 Spice Lane - Ankara - Turkey,NFC
8627,Dumbbells,228,70256.46,2023-02-28,32 Blossom Court - Manila - Philippines,Buy now pay later
3257,Facial Cleanser,134,21506.46,2025-02-27,70 Fjord Lane - Gothenburg - Sweden,Google Pay
4149,Building Blocks,124,36353.5,2025-08-20,33 Pearl Square - Cebu - Philippines,Paypal
9407,Yoga Mat,530,116208.57,2025-08-29,24 Alpine Square - Salzburg - Austria,Cash On Delivery
7897,Slip-On Loafers,333,104526.43,2025-10-01,12 Terrace Square - Christchurch - New Zealand,Buy now pay later
4965,Heating Pad,190,59981.96,2024-01-23,25 Rowan Boulevard - Zurich - Switzerland,Paypal
10125,Granola,368,121815.29,2023-05-19,44 Willow Walk - Beijing - China,Paypal
4941,Correction Tape,316,109780.34,2026-03-14,76 Carnival Close - Brasilia - Brazil,Apple Pay
6655,Laptop Bag,76,15061.72,2025-04-08,66 Delta Mews - Chittagong - Bangladesh,Cash On Delivery
3460,Melatonin,394,81214.74,2024-03-09,28 Clifftop Lane - Edinburgh - Scotland,NFC
2832,Protein Shaker,78,107056.3,2025-09-30,70 Fjord Lane - Gothenburg - Sweden,NFC
5916,Canvas Sneakers,122,108329.0,2024-03-05,43 Aztec Boulevard - Guadalajara - Mexico,credit/debit cards
